City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,sao joao da barra,-21.6403,-41.0511,74.03,90,12,3.62,BR,1708406065
363,belel,7.05,14.4333,66.87,26,11,2.73,CM,1708406547
364,obihiro,42.9172,143.2044,36.81,52,33,22.66,JP,1708406547
365,kuala belait,4.5833,114.1833,87.96,64,49,6.42,BN,1708406332
366,thief river falls,48.1191,-96.1812,27.55,74,0,6.91,US,1708406550
367,warrnambool,-38.3833,142.4833,70.03,68,100,10.31,AU,1708406489
368,kidal,18.4411,1.4078,61.52,29,0,10.07,ML,1708406551
369,pehowa,29.9833,76.5833,73.56,33,0,13.71,IN,1708406551
370,san isidro,-12.1167,-77.05,80.02,72,0,11.5,PE,1708405964
371,hudiksvall,61.729,17.1036,17.31,98,88,4.25,SE,1708406552
372,kailua-kona,19.6406,-155.9956,75.16,73,100,9.22,US,1708406552
373,la villa del rosario,10.3258,-72.3134,78.69,76,11,12.44,VE,1708406553
374,remire-montjoly,4.9167,-52.2667,77.04,88,20,0.0,GF,1708405977
375,tsengel,49.4783,100.8894,-10.07,84,69,3.56,MN,1708406553
376,alekseyevskoye,55.3071,50.1135,4.44,98,96,5.3,RU,1708406554
377,dunedin,-45.8742,170.5036,63.81,41,2,11.01,NZ,1708406054
378,fort-shevchenko,44.5086,50.263,34.0,90,100,18.57,KZ,1708406554
379,akureyri,65.6835,-18.0878,33.73,93,20,10.36,IS,1708406298
380,veraval,20.9,70.3667,78.01,63,3,7.43,IN,1708406555
381,humberto de campos,-2.5983,-43.4611,75.49,95,100,3.96,BR,1708406556
382,mahibadhoo,3.7833,72.9667,82.47,78,37,11.95,MV,1708405984
383,mormugao,15.4,73.8,82.69,38,39,1.07,IN,1708406556
384,balasore,21.4942,86.9317,90.05,32,6,7.94,IN,1708406557
385,guixi,28.2886,117.2133,72.81,78,100,3.65,CN,1708406557
386,kapa'a,22.0752,-159.319,71.92,59,75,12.66,US,1708406557
387,tobelo,1.7284,128.0095,83.07,76,84,8.9,ID,1708406031
388,misawa,40.6836,141.3597,33.6,55,50,19.39,JP,1708406558
389,merizo village,13.2658,144.6691,84.76,77,22,16.73,GU,1708406559
390,hammerfest,70.6634,23.6821,23.45,68,75,8.05,NO,1708406559
391,pizhou,34.3114,117.9503,28.0,75,100,17.0,CN,1708406559
392,al jawf,29.5,38.75,48.29,76,0,4.47,SA,1708406000
393,tianfu,37.1936,122.0511,33.13,43,96,18.7,CN,1708406560
394,yongchuan,29.3514,105.8947,65.44,59,56,4.12,CN,1708406560
395,powell,40.1578,-83.0752,30.42,86,0,1.01,US,1708406561
396,diapaga,12.0708,1.7889,72.28,11,3,7.31,BF,1708406562
397,konstantinovskiy,57.8301,39.5899,15.51,100,100,4.05,RU,1708406562
398,cidreira,-30.1811,-50.2056,73.11,72,100,5.66,BR,1708406562
399,arica,-18.475,-70.3042,77.23,73,100,5.75,CL,1708406563
400,shinas,24.7433,56.4658,70.05,43,5,9.51,OM,1708406563
401,horsham,51.064,-0.3272,45.25,94,0,0.0,GB,1708406563
402,luwuk,-0.9516,122.7875,88.72,59,24,3.36,ID,1708406563
403,saint-pierre,-21.3393,55.4781,82.08,65,20,25.32,RE,1708406304
404,tolanaro,-25.0319,46.9987,76.57,71,66,9.71,MG,1708405986
405,masterton,-40.9597,175.6575,59.11,58,97,4.7,NZ,1708406564
406,el calafate,-50.3408,-72.2768,58.78,80,100,6.8,AR,1708406274
407,san antonio de pale,-1.4014,5.6325,83.08,78,95,6.44,GQ,1708406072
408,uren',57.4552,45.7852,0.66,100,100,4.41,RU,1708406565
409,eyl,7.9803,49.8164,78.66,56,20,13.35,SO,1708406565
410,buncrana,55.1333,-7.45,49.64,74,100,11.41,IE,1708406565
411,lethem,3.3803,-59.7968,79.93,53,49,13.09,GY,1708406566
412,nuku'alofa,-21.1333,-175.2,84.54,79,20,13.8,TO,1708406566
413,vinzons,14.1737,122.9066,82.45,68,20,11.14,PH,1708406566
414,laguna,38.421,-121.4238,56.3,86,100,8.05,US,1708406567
415,sitka,57.0531,-135.33,44.49,87,100,0.0,US,1708405971
416,bakchar,57.0186,82.0711,-7.08,88,27,5.48,RU,1708406567
417,patterson,37.4716,-121.1297,58.05,77,7,6.24,US,1708406568
418,azua,18.4532,-70.7349,72.46,77,46,2.95,DO,1708406568
419,fort knox,37.8911,-85.9636,38.25,61,0,0.0,US,1708406568
420,tubarjal,30.4999,38.216,47.97,75,0,5.12,SA,1708406568
421,geraldton,-28.7667,114.6,102.61,13,74,13.8,AU,1708405975
422,sao raimundo das mangabeiras,-7.0219,-45.4811,73.13,99,100,3.11,BR,1708406569
423,camabatela,-8.1881,15.375,63.28,98,100,0.89,AO,1708406569
424,bandar abbas,27.1865,56.2808,69.78,64,20,4.61,IR,1708406569
425,acapulco de juarez,16.8634,-99.8901,75.02,78,0,0.0,MX,1708405937
426,fuyu,45.1833,124.8167,6.96,51,71,9.28,CN,1708406570
427,ipatinga,-19.4683,-42.5367,73.47,88,75,1.14,BR,1708406570
428,ausa,41.9271,2.2497,50.29,93,95,1.12,ES,1708406570
429,chui,-33.6971,-53.4616,67.78,91,17,5.32,UY,1708406571
430,bayanaul,50.7889,75.6956,-11.18,88,6,6.29,KZ,1708406571
431,naze,28.3667,129.4833,72.52,74,75,14.92,JP,1708406504
432,faro,37.0194,-7.9322,61.97,67,0,5.75,PT,1708406571
433,bamboo flat,11.7,92.7167,86.09,48,99,12.66,IN,1708406572
434,conceicao do araguaia,-8.2578,-49.2647,71.87,98,100,3.4,BR,1708406287
435,ayorou,14.7308,0.9174,65.93,21,8,10.29,NE,1708406572
436,nuuk,64.1835,-51.7216,36.21,55,75,12.66,GL,1708406572
437,asau,46.4333,26.4,29.32,88,68,3.53,RO,1708406573
438,ain kercha,35.9247,6.6953,46.78,84,96,7.23,DZ,1708406573
439,mana,5.6592,-53.7767,77.2,84,81,8.7,GF,1708406574
440,bima,-8.4667,118.7167,90.39,64,73,5.46,ID,1708406574
441,okhotsk,59.3833,143.3,-9.45,81,94,14.56,RU,1708406574
442,le vauclin,14.5452,-60.8388,77.05,83,75,4.61,MQ,1708406575
443,balsas,-7.5325,-46.0356,72.93,98,100,2.77,BR,1708406575
444,tindouf,27.6711,-8.1474,52.25,37,0,4.61,DZ,1708406576
445,ust'-barguzin,53.45,108.9833,-4.38,75,100,7.76,RU,1708406576
446,gornyye klyuchi,45.25,133.5,11.88,73,61,13.06,RU,1708406576
447,marcos juarez,-32.6978,-62.1067,67.96,66,0,2.86,AR,1708406577
448,fale old settlement,-9.3852,-171.2468,83.97,75,100,11.79,TK,1708406577
449,kapuskasing,49.4169,-82.4331,-4.04,98,24,2.55,CA,1708406025
450,ciudad lazaro cardenas,17.9583,-102.2,73.6,80,0,3.83,MX,1708406578
451,sosnovo-ozerskoye,52.5249,111.5418,-10.07,76,22,13.27,RU,1708406578
452,bubaque,11.2833,-15.8333,78.64,76,99,12.08,GW,1708406578
453,mazagao,-0.115,-51.2894,77.05,92,94,3.56,BR,1708405781
454,iquique,-20.2208,-70.1431,75.24,81,64,1.95,CL,1708406530
455,leirvik,59.7798,5.5005,42.85,98,96,9.73,NO,1708406579
456,chibougamau,49.9168,-74.3659,-13.38,84,40,2.3,CA,1708406579
457,columbia falls,48.3725,-114.1815,33.4,90,100,0.0,US,1708406579
458,alaghsas,17.0187,8.0168,62.49,16,0,6.91,NE,1708406580
459,sterling,39.0062,-77.4286,35.51,73,0,4.61,US,1708405736
460,surany,48.0861,18.1845,43.95,84,56,5.91,SK,1708406580
461,as sulayyil,20.4607,45.5779,61.05,36,4,9.73,SA,1708406581
462,nizhnyaya omka,55.4338,74.9426,-14.57,92,16,8.08,RU,1708406581
463,port hueneme,34.1478,-119.1951,59.18,96,100,14.97,US,1708406581
464,copiapo,-27.3667,-70.3333,58.69,74,53,0.56,CL,1708406367
465,alo,7.4178,6.7371,80.06,83,4,4.45,NG,1708406582
466,cam ranh,11.9214,109.1591,89.56,55,20,8.05,VN,1708406582
467,nsanje,-16.92,35.262,75.36,90,65,3.04,MW,1708406583
468,namie,37.4833,141.0,58.98,60,100,3.0,JP,1708406583
469,levice,48.2156,18.6071,43.5,91,42,4.45,SK,1708406583
470,altai,46.3722,96.2583,-8.72,77,1,2.26,MN,1708406584
471,selfoss,63.9331,-20.9971,36.05,86,53,5.01,IS,1708406584
472,maceio,-9.6658,-35.7353,80.04,100,20,0.0,BR,1708406585
473,talara,-4.5772,-81.2719,77.18,88,100,2.24,PE,1708406585
474,sekong,-6.3996,106.0252,88.25,65,53,3.24,ID,1708406585
475,wainwright,52.839,-110.8572,11.89,94,9,3.62,CA,1708406585
476,zhaqsy,51.9083,67.3133,-16.2,83,10,11.7,KZ,1708406586
477,queenstown,-31.8976,26.8753,64.33,78,12,3.02,ZA,1708406586
478,pallasovka,50.05,46.8833,18.32,97,85,6.8,RU,1708406586
479,bor,56.3567,44.0669,21.13,100,97,2.13,RU,1708406587
480,boca do acre,-8.7522,-67.3978,73.94,96,100,2.17,BR,1708406587
481,barabai,-2.5833,115.3833,94.33,50,44,3.94,ID,1708406587
482,christchurch,-43.5333,172.6333,63.41,40,30,14.97,NZ,1708406528
483,hoemul-li,41.4339,129.67,26.82,58,100,11.88,KP,1708406588
484,santa rosalia,27.3167,-112.2833,64.24,44,83,5.08,MX,1708406589
485,lae,-6.7221,146.9847,95.67,75,94,9.64,PG,1708406589
486,kupino,54.3663,77.2981,-14.44,93,9,3.89,RU,1708406589
487,mooloolaba,-26.6833,153.1167,84.06,76,21,4.0,AU,1708406590
488,lautoka,-17.6167,177.4667,84.06,84,75,6.91,FJ,1708406590
489,taulaga,-11.0553,-171.0883,82.78,80,98,15.66,AS,1708406580
490,outjo,-20.1167,16.15,70.03,61,72,4.99,NA,1708406590
491,walvis bay,-22.9575,14.5053,62.1,86,77,7.25,NA,1708406035
492,nouadhibou,20.931,-17.0347,71.58,40,0,14.97,MR,1708406591
493,aykhal,66.0,111.5,-1.55,92,100,6.69,RU,1708406591
494,heber city,40.5069,-111.4132,38.34,97,100,4.0,US,1708406592
495,constitucion,-35.3333,-72.4167,58.33,93,100,2.37,CL,1708406592
496,chinsali,-10.5414,32.0816,64.99,89,97,2.15,ZM,1708406592
497,umm kaddadah,13.6017,26.6876,63.21,20,50,17.16,SD,1708406452
498,haci zeynalabdin,40.6233,49.5586,41.14,74,59,3.02,AZ,1708406593
499,st. john's,47.5649,-52.7093,24.67,91,75,12.66,CA,1708406561
500,makokou,0.5738,12.8642,71.62,99,100,2.15,GA,1708406593
501,road town,18.4167,-64.6167,77.09,77,7,10.96,VG,1708406594
502,ciudad bolivar,8.1222,-63.5497,78.89,60,43,13.27,VE,1708406588
503,dunay,42.8803,132.3375,14.72,47,25,22.15,RU,1708406014
504,devils lake,48.1128,-98.8651,26.58,87,0,3.44,US,1708406595
505,casper,42.8666,-106.3131,43.39,49,100,24.16,US,1708406595
506,tago,9.0211,126.2317,82.56,70,60,5.99,PH,1708406596
507,isangel,-19.55,169.2667,80.71,94,100,0.0,VU,1708406596
508,waingapu,-9.6567,120.2641,91.17,61,63,11.79,ID,1708406596
509,zhosaly,45.4878,64.0781,18.03,75,100,18.32,KZ,1708406596
510,almirante,9.3,-82.4,76.91,84,92,6.08,PA,1708406597
511,severo-yeniseyskiy,60.3725,93.0408,-14.42,93,100,5.99,RU,1708406597
512,tual,-5.6667,132.75,83.73,80,35,13.24,ID,1708406597
513,greymouth,-42.4667,171.2,59.14,53,29,7.27,NZ,1708406598
514,galle,6.0367,80.217,86.56,62,7,3.76,LK,1708406598
515,luxor,25.6989,32.6421,54.01,57,17,4.99,EG,1708406346
516,akrehamn,59.2667,5.1833,43.41,93,100,8.05,NO,1708406598
517,klaeng,12.7797,101.6483,88.95,57,100,10.18,TH,1708406599
518,leamington,42.0549,-82.6062,32.07,61,83,7.0,CA,1708406599
519,cedeira,43.6797,-8.0209,55.83,74,24,11.52,ES,1708406600
520,laela,-8.5667,32.05,62.49,91,60,3.11,TZ,1708406600
521,mach,29.8637,67.3298,55.63,24,0,9.66,PK,1708406600
522,chegdomyn,51.1167,133.0167,-8.97,79,96,4.23,RU,1708406600
523,muang phon-hong,18.4928,102.4172,93.0,35,9,2.68,LA,1708406601
524,taroa,8.7058,171.2275,82.31,80,88,17.78,MH,1708406601
525,susanville,40.4163,-120.653,39.81,95,75,5.75,US,1708406601
526,qusmuryn,52.4503,64.6311,-13.11,81,10,5.08,KZ,1708406601
527,el nido,11.1858,119.3956,82.51,65,21,17.43,PH,1708406602
528,copala,16.65,-98.9833,74.53,74,0,3.53,MX,1708406602
529,chinon,47.1667,0.3333,46.78,97,96,3.56,FR,1708406602
530,levuka,50.1834,-105.4011,6.51,95,12,5.19,CA,1708406602
531,trujillo,-8.116,-79.03,73.36,83,70,4.61,PE,1708406603
532,sampit,-2.5333,112.95,89.74,66,66,2.15,ID,1708406603
533,escarcega,18.6089,-90.7454,59.2,91,0,3.0,MX,1708406603
534,la ronge,55.1001,-105.2842,1.65,71,0,3.44,CA,1708406604
535,macia,-25.0269,33.0989,75.49,83,27,2.62,MZ,1708406604
536,choibalsan,48.0667,114.5,-9.94,81,2,8.61,MN,1708406604
537,ust'-uda,54.1742,103.0304,-11.24,88,63,2.98,RU,1708406604
538,xining,36.6167,101.7667,38.32,29,100,5.55,CN,1708406605
539,minchianabad,30.163,73.5685,72.46,19,0,8.52,PK,1708406605
540,medicine hat,50.0501,-110.6683,22.84,75,20,3.44,CA,1708406351
541,jining,35.405,116.5814,29.05,64,100,13.15,CN,1708406605
542,hauterive,46.0901,3.4459,45.36,95,100,3.44,FR,1708406606
543,tshabong,-26.05,22.45,78.64,44,1,6.49,BW,1708406606
544,novodvinsk,64.4165,40.8122,20.95,91,100,11.72,RU,1708406606
545,harstad,68.799,16.5293,31.62,96,100,11.01,NO,1708406011
546,shimoda,34.6667,138.95,72.1,81,95,16.24,JP,1708406607
547,celestun,20.8667,-90.4,66.22,74,0,10.8,MX,1708406491
548,plastun,44.7561,136.2939,15.39,41,20,17.69,RU,1708406607
549,san pedro pochutla,15.7333,-96.4667,71.51,79,0,2.86,MX,1708406608
550,cill airne,52.05,-9.5167,48.67,94,100,8.25,IE,1708406608
551,kyzyl-suu,42.3414,78.0056,24.58,89,100,3.4,KG,1708406608
552,baldeogarh,24.755,79.0681,84.9,28,6,8.81,IN,1708406609
553,nogliki,51.8333,143.1667,-9.65,72,50,13.0,RU,1708406609
554,jiujiang,29.7333,115.9833,48.06,92,100,15.84,CN,1708406609
555,san jose de jachal,-30.2406,-68.7469,80.01,41,60,6.08,AR,1708406609
556,magadan,59.5667,150.8,-3.48,73,100,7.83,RU,1708406610
557,zhigalovo,54.8097,105.1578,-7.8,88,97,2.73,RU,1708406610
558,palmerston,-12.486,130.9833,94.03,64,75,9.22,AU,1708406535
559,thunder bay,48.4001,-89.3168,19.38,73,100,5.75,CA,1708406313
560,tazacorte,28.629,-17.9293,63.57,72,0,10.36,ES,1708406610
561,sangkhla buri,15.1555,98.4536,94.64,22,3,3.83,TH,1708406611
562,sinop,41.7711,34.8709,36.01,89,88,1.52,TR,1708406611
563,corner brook,48.9667,-57.9484,19.56,93,100,12.37,CA,1708406611
564,tirschenreuth,49.8825,12.3331,42.91,94,99,1.99,DE,1708406612
565,livingston,55.9029,-3.5226,48.13,80,20,9.22,GB,1708406612
566,emporia,38.4039,-96.1817,37.6,75,0,6.91,US,1708406612
567,port-vila,-17.7338,168.3219,87.4,70,75,5.75,VU,1708406612
568,kavieng,-2.5744,150.7967,83.52,80,96,9.17,PG,1708406613
569,kiunga,-6.1219,141.2906,83.14,77,100,2.82,PG,1708406613
570,prince george,53.9166,-122.753,24.26,84,0,2.3,CA,1708406418
571,nema,57.5067,50.5011,-1.64,100,96,4.41,RU,1708406374
572,carauari,-4.8828,-66.8958,76.15,97,100,2.17,BR,1708406614
573,vedaraniyam,10.3667,79.85,82.49,65,7,10.33,IN,1708406614
574,fisterra,42.9049,-9.2629,50.02,78,0,9.01,ES,1708406614
575,kpandae,8.4689,-0.0113,81.43,69,0,2.73,GH,1708406614
576,mar del plata,-38.0023,-57.5575,71.1,91,40,11.99,AR,1708406412
577,san fernando,15.0286,120.6898,92.93,32,25,13.58,PH,1708406615
578,ebon,4.582,168.6964,82.81,82,100,12.06,MH,1708406615
579,ngara,-2.5122,30.6558,58.64,94,92,1.1,TZ,1708406616
580,sovetskaya gavan',48.9723,140.2878,3.11,62,43,18.16,RU,1708406616
581,serafimovich,49.5786,42.736,17.62,87,8,8.46,RU,1708406616
582,codo,-4.4553,-43.8856,74.43,99,100,2.53,BR,1708406339
583,alenquer,-1.9417,-54.7383,75.34,77,100,2.82,BR,1708406617
584,betio village,1.358,172.9211,87.84,80,76,13.65,KI,1708406440
585,khorugh,37.4897,71.553,17.29,87,98,1.57,TJ,1708406617
586,mugia,43.1041,-9.2179,50.16,82,1,10.83,ES,1708406617
587,gizo,-8.103,156.8419,83.46,80,92,16.44,SB,1708406617
588,shetpe,44.1667,52.1167,26.82,51,94,10.25,KZ,1708406618
589,troitsk,54.0979,61.5773,-6.11,88,100,7.4,RU,1708406618
590,piet retief,-27.0071,30.8132,63.81,96,83,1.92,ZA,1708406032
591,bereket,39.2446,55.5154,33.19,36,44,13.2,TM,1708406618
592,endicott,42.0984,-76.0494,17.55,77,7,3.0,US,1708406559
